board_state,action
13330144015d00be,1
13331244005d00be,1
23330244005d10be,1
23331244005d10be,1
23332244105d00be,1
33331244105d00be,1
33332244205d00be,2
441035025d00be,1
12440035105d00be,0
10440035005d22be,1
12442035015d00be,1
12442135015d00be,0
10440035125d22be,2
150135125d03be,0
1100136025d13be,2
20136125d13be,0
20136125d23be,3
20101360125d23be,2
1210136125d23be,0
212236125d23be,0
212136135d23be,0
212136115d24be,0
10212036125d24be,2
11210236125d24be,2
22210236125d24be,1
23211236245d10be,0
21211336225d14be,2
21211146035d14be,2
21211246035d14be,0
11210246235d24be,0
1211246135d34be,3
12111246135d34be,3
12211246135d34be,3
13111246135d34be,0
13111246235d34be,1
23112246335d14be,1
33113246135d14be,2
10423246135d14be,0
1021256335d24be,2
121256145d24be,3
12101256145d24be,2
11211256145d24be,3
22111256145d24be,0
112016236d25be,3
21002160236d25be,2
1210216236d25be,3
12102161236d25be,0
2011111237d35be,0
2101112237d35be,2
2210122237d35be,3
31011300237d35be,0
30001111247d35be,2
1030022247d35be,0
31122247d35be,3
30002301247d35be,0
103301347d35be,2
10010041347d35be,2
120041347d35be,3
12004110347d35be,3
12004210347d35be,2
122421347d35be,3
12102421347d35be,0
10101221257d45be,3
20011310257d45be,3
21001311257d45be,0
20101111237d46be,2
211022237d46be,3
21011300237d46be,0
21001101247d46be,3
21022100247d46be,2
2121021247d46be,2
2121121247d46be,2
2122221247d46be,2
12120231247d46be,0
10121331247d46be,0
1122331247d46be,3
22012410247d46be,3
31012410247d46be,0
10003111357d46be,3
11003210357d46be,3
20103210357d46be,3
21103210357d46be,0
11002220457d46be,2
21023457d46be,2
21123457d46be,0
21123157d56be,0
21123257d56be,2
1020223257d56be,2
20120033257d56be,2
2120104257d56be,2
2121014257d56be,2
2121024257d56be,0
1121224257d56be,1
11122224557d16be,2
1220234167d16be,0
221134027d27be,1
11222234177d00be,2
10230334018d00be,0
1230034038d11be,0
1230134038d11be,2
1230134038d12be,1
12230334028d01be,0
2231334028d11be,0
2230334128d21be,1
12232334128d01be,0
12231334228d11be,1
22232334128d11be,2
2330244128d12be,1
23330344018d00be,1
24330144108d00be,1
24331144018d00be,2
2440125018d00be,1
2440225108d00be,1
13440025018d00be,1
13440125018d00be,0
440125038d12be,1
11440325028d01be,0
1440325128d11be,1
21440325028d11be,1
21441325028d11be,2
22151325028d02be,0
110226238d13be,2
10020036238d13be,2
120136238d13be,0
120236218d14be,1
22121136048d10be,0
1120236218d24be,0
1120236118d34be,1
11123236018d14be,1
11123236118d14be,2
1223236128d14be,3
13103236128d14be,2
11313236128d14be,2
22313236128d14be,2
23313236128d14be,3
24113236128d14be,3
24213236128d14be,0
1212436338d24be,2
21212436048d24be,0
10210136248d35be,0
1211136248d35be,0
1211236248d35be,3
12111236248d35be,0
1112336248d35be,2
121246248d35be,1
12122446358d10be,2
12121256358d01be,1
23123556118d00be,2
23120366028d10be,0
121066248d12be,1
14122266118d00be,0
1121466228d11be,1
11122466128d11be,2
1221247128d02be,0
10220147028d23be,0
1220147128d23be,0
10220247128d23be,2
131247128d23be,3
13011247128d23be,2
11311247128d23be,3
23121247128d23be,0
2122347238d23be,0
121247238d34be,3
12101247238d34be,0
112347238d34be,2
222347238d34be,2
10032347238d34be,2
1132347238d34be,2
10232347238d34be,2
11232347238d34be,2
12232347238d34be,3
13312347238d34be,2
11412347238d34be,2
12412347238d34be,0
10011257348d34be,2
1021257348d34be,2
1121257348d34be,2
1221257348d34be,0
10220157128d45be,2
1130157128d45be,0
1130257128d45be,2
20230257128d45be,2
331257128d45be,2
10041257128d45be,2
1141257128d45be,3
24101257128d45be,0
1102457238d45be,2
2022457238d45be,2
10032457238d45be,2
1132457238d45be,2
1232457238d45be,1
31234457238d05be,2
31231557238d05be,0
11233557138d25be,2
12230367138d25be,2
11330367138d25be,2
10240367138d25be,2
1241367138d25be,0
10240167248d25be,2
1241167248d25be,2
1241267248d25be,1
11243267148d05be,2
2243267148d15be,1
33242467058d10be,0
20243367248d15be,2
341467248d15be,0
10341067258d15be,2
1341167258d15be,1
12342667108d10be,2
12340277018d11be,2
12340028118d02be,2
12341028028d02be,0
20340028028d23be,2
2340128028d23be,1
22341128028d03be,0
22340128228d13be,1
32341128228d03be,2
32340228038d13be,2
32340038138d13be,3
32343802138d13be,0
10040232488d24be,0
241232488d24be,2
10241232049d24be,2
11241232049d24be,2
2241232149d24be,3
34101232149d24be,0
1103432229d25be,0
11100432329d35be,3
21004322329d35be,0
1012322429d45be,2
1020233429d45be,2
1120024429d45be,0
121124029d55be,0
10120124129d55be,0
10120124229d55be,0
1121124229d55be,0
10121224229d55be,0
1122024239d55be,2
10220034239d06be,0
220134139d26be,3
30011340139d26be,0
103041249d26be,3
10103410249d26be,3
20103410249d26be,3
21103410249d26be,3
22103410249d26be,0
2221359d36be,3
13210359d36be,3
11003210359d36be,3
20003211359d36be,0
1002211359d46be,2
11032359d46be,3
10001321359d46be,0
102321359d46be,2
1012321359d46be,2
1022321359d46be,3
12012321359d46be,2
21212321359d46be,0
11003332359d46be,3
21004320359d46be,2
211432359d46be,3
21011432359d46be,2
10221432359d46be,0
212433359d46be,3
21012440359d46be,3
22012500359d46be,0
10003201369d46be,3
10003211369d46be,2
11322369d46be,3
10001331369d46be,3
11001410369d46be,3
20011410369d46be,0
20011011349d47be,3
21102100349d47be,3
22022100349d47be,0
2103102349d47be,2
212312349d47be,3
21012312349d47be,3
22102312349d47be,2
10312312349d47be,3
13112312349d47be,2
11322312349d47be,0
11312313349d47be,3
23112313349d47be,0
10013423349d47be,2
10023423349d47be,3
12103423349d47be,2
11213423349d47be,3
22113423349d47be,0
1112223459d47be,1
21115223159d07be,2
12120533159d07be,0
121233069d27be,0
121233169d27be,2
10120124169d27be,0
10120124269d27be,0
10120124169d37be,0
1120124269d37be,0
20120224269d37be,0
10120224369d37be,0
1120224169d47be,1
11124224069d27be,2
1221434069d27be,0
11220434169d27be,0
11220434269d27be,2
231434269d27be,0
10230434169d37be,0
231434269d37be,3
23011434269d37be,2
12311434269d37be,0
2112444269d37be,1
32113444069d17be,0
2111444469d17be,1
12114444169d17be,2
1221055169d17be,3
13101600169d17be,0
312279d27be,3
1003120279d27be,2
11312279d27be,3
10011312279d27be,0
110012239d38be,0
10122239d38be,3
10011300239d38be,0
1002001249d38be,0
111349d38be,3
2101349d38be,3
12200349d38be,3
10003200349d38be,2
1010032349d38be,3
20003210349d38be,0
2211349d48be,3
3201349d48be,3
13210349d48be,2
11321349d48be,0
10001322349d48be,0
102322349d48be,3
10002331349d48be,3
11002410349d48be,0
10102110359d48be,3
20012200359d48be,3
21203000359d48be,0
10002120459d48be,2
10010212459d48be,2
20020212459d48be,2
31212459d48be,0
10030212159d58be,2
2130212159d58be,0
31322159d58be,0
130322259d58be,2
131033259d58be,0
10101034259d58be,0
20102034259d58be,2
1210234259d58be,3
12102341259d58be,2
11212341259d58be,2
12212341259d58be,3
13122341259d58be,0
1121441359d58be,3
22021510359d58be,0
20201212369d58be,2
1031212369d58be,3
13011212369d58be,3
13111212369d58be,0
3112222369d58be,3
32003310369d58be,0
2103310469d58be,3
21004101469d58be,3
21004201469d58be,3
21014210469d58be,0
11002211569d58be,3
20103200569d58be,3
21003210569d58be,0
1102210369d68be,0
1002221369d68be,3
11003210369d68be,3
20103210369d68be,3
21013210369d68be,3
22003211369d68be,0
1002311469d68be,2
10010232469d68be,3
20002321469d68be,0
13321469d68be,3
11004210469d68be,3
20004211469d68be,0
1002211569d68be,2
210032569d68be,3
21013200569d68be,0
21003211569d68be,2
211322569d68be,2
1210133569d68be,0
10210233569d68be,2
11210024569d68be,0
111134569d68be,3
20002341569d68be,0
23341569d68be,3
20104410569d68be,3
21005120569d68be,0
2221669d68be,0
1000221269d78be,2
110031269d78be,0
10100032269d78be,0
1101032269d78be,0
1101132269d78be,3
21002320269d78be,0
1102320369d78be,3
20012320369d78be,0
13321369d78be,0
1322469d78be,3
1332469d78be,2
1000142469d78be,2
110142469d78be,3
20011420469d78be,0
21001421469d78be,2
1211421469d78be,0
1201432469d78be,2
1121432469d78be,0
1121433469d78be,2
20220144469d78be,2
230115469d78be,2
231025469d78be,2
1230125469d78be,0
130235469d78be,3
13102350469d78be,2
11310235469d78be,0
11011245469d78be,3
21101245469d78be,3
22101245469d78be,2
1311245469d78be,3
13111245469d78be,3
13211245469d78be,0
23212245469d78be,2
23211345469d78be,0
21211445469d78be,3
21211551469d78be,3
21211611469d78be,0
21201112479d78be,2
2121122479d78be,2
12120023479d78be,0
1121223479d78be,1
11124223779d18be,2
1221433089d18be,1
21221433099d00be,0
221133249d19be,1
11222433199d10be,2
23124401ad01be,0
2023004402ad12be,0
23014420ad13be,1
2123134400ad10be,1
2123234400ad10be,2
2123123500ad01be,0
23113522ad11be,1
1123223511ad10be,2
223033502ad11be,1
1223133502ad01be,0
223033512ad21be,1
1223233512ad01be,0
1223133522ad11be,1
2223233512ad11be,1
3223233512ad01be,0
1223333522ad11be,2
133034513ad02be,1
1133044502ad20be,2
24015502ad02be,1
124035501ad00be,2
124003601ad01be,0
24003611ad02be,0
24003611ad12be,2
24013602ad12be,0
24013601ad13be,1
1224033600ad01be,1
1224033601ad10be,1
2224133601ad00be,2
234014611ad00be,1
1234024600ad01be,1
1334014600ad10be,1
2334014600ad01be,1
2334024610ad00be,1
2334124600ad10be,0
134004623ad22be,2
1134004623ad03be,1
1134244600ad10be,2
234025600ad11be,1
1334015600ad10be,1
2334015602ad00be,0
1034035601ad22be,1
1334215602ad02be,2
144215612ad02be,2
1015215612ad02be,2
225215612ad02be,2
35215612ad12be,3
3510215612ad12be,0
11355621ad23be,2
102036621ad23be,2
12013721ad23be,0
12103702ad33be,1
1212333710ad00be,2
1212034701ad10be,2
1212234701ad01be,0
112024713ad22be,2
22124713ad03be,1
2222044710ad00be,2
33005711ad00be,1
1133005710ad00be,2
24005701ad01be,1
224005710ad00be,1
1224105700ad00be,1
2224005701ad00be,1
2224115700ad00be,2
234025710ad00be,1
1334005700ad02be,0
34005713ad12be,1
2334025700ad10be,1
2334125700ad01be,1
2334125701ad01be,1
2334125712ad00be,2
244125712ad02be,2
125125712ad02be,1
2125035702ad10be,2
2125035712ad01be,0
125135722ad11be,1
1125235712ad11be,2
225235712ad12be,3
3501235712ad12be,3
3511235712ad12be,3
3521235712ad12be,0
121355723ad23be,2
1121036723ad23be,2
1221036723ad23be,0
21126713ad34be,3
2101126713ad34be,3
2201126713ad34be,0
101236723ad34be,2
12236723ad34be,3
1210236723ad34be,2
1121236723ad34be,3
2211236723ad34be,3
3201236723ad34be,3
3211236723ad34be,3
3221236723ad34be,2
1331236723ad34be,3
1412236723ad34be,1
1412346734ad02be,1
1512446702ad01be,2
1512056702ad11be,0
1012066702ad21be,0
12166712ad21be,2
112017712ad21be,1
1212227701ad10be,0
12127723ad11be,1
1212237711ad01be,2
1212023802ad11be,0
12023813ad21be,1
1212233801ad01be,0
1012023813ad22be,0
2012023823ad22be,2
212023823ad13be,0
12103823ad14be,2
12113823ad14be,2
2012023823ad14be,0
12223833ad14be,1
2212333814ad01be,0
1212233834ad11be,2
1212124834ad02be,1
2312344802ad01be,2
2312135802ad01be,1
2412125801ad01be,1
2412125802ad10be,0
12015824ad23be,0
112015804ad33be,2
122015804ad04be,1
222055810ad00be,2
1023006801ad00be,1
1123016800ad00be,2
223016810ad00be,2
1033016801ad00be,1
1233006800ad01be,1
1233016800ad10be,1
2233016800ad10be,1
2233116820ad00be,0
2033206812ad21be,0
33316812ad21be,2
2004316812ad21be,2
124316812ad21be,1
3224126821ad01be,2
334126821ad11be,2
44126821ad12be,1
1244216812ad10be,1
1244216822ad01be,2
125216803ad11be,1
2225136801ad01be,2
2235136801ad01be,2
2335136801ad01be,2
245136801ad11be,1
2245036812ad00be,2
345036812ad02be,1
1445036800ad01be,1
1445036811ad00be,1
2445136801ad00be,2
255136811ad00be,1
2255036801ad01be,1
2255036812ad00be,0
155026823ad12be,1
2155126803ad12be,0
2155026823ad22be,2
216126823ad03be,0
1016006813ad24be,2
26106813ad24be,2
126016813ad24be,0
1026026813ad24be,2
126126813ad24be,0
126226823ad24be,0
126126823ad34be,3
1261126823ad34be,0
101237823ad34be,2
1002237823ad34be,2
1012237823ad34be,3
2210237823ad34be,3
3101237823ad34be,3
3220237823ad34be,2
133237823ad34be,3
1410237823ad34be,0
11147834ad34be,3
2010147834ad34be,3
2102147834ad34be,2
1212147834ad34be,0
12127824ad45be,3
1201127824ad45be,0
101237824ad45be,3
2001237824ad45be,3
2110237824ad45be,3
2210237824ad45be,2
131237824ad45be,3
1311237824ad45be,0
1011147834ad45be,2
1012147834ad45be,2
122147834ad45be,3
1301147834ad45be,0
11237835ad45be,2
1002237835ad45be,2
112237835ad45be,2
122237835ad45be,3
1301237835ad45be,0
1101207834ad46be,2
1012027834ad46be,0
112127834ad46be,2
1022127834ad46be,2
1013127834ad46be,0
1013227834ad46be,2
23137834ad46be,3
2301137834ad46be,2
2231137834ad46be,2
1331137834ad46be,3
1411137834ad46be,3
1421137834ad46be,1
2421337844ad26be,2
2421047815ad26be,0
121257815ad26be,3
1211257815ad26be,2
1122257815ad26be,2
123257815ad26be,1
2123167826ad10be,1
2123177820ad11be,1
2123177821ad11be,2
2123018821ad12be,0
1023018832ad12be,1
1123338810ad01be,2
223104901ad01be,2
33114901ad01be,1
1233114900ad00be,1
2233114900ad00be,0
33104922ad11be,1
1233214910ad01be,2
124214901ad11be,1
2224124910ad00be,2
1234124901ad00be,1
2334014900ad10be,1
2334114900ad01be,1
2334124920ad00be,0
34214913ad22be,2
34214913ad13be,1
2134244900ad10be,1
3134144900ad01be,1
3134144901ad01be,2
3134115901ad01be,1
3234125900ad01be,1
3334115900ad01be,2
1344025900ad01be,1
1344225901ad00be,0
44135912ad21be,1
2344225901ad10be,1
3344125901ad10be,2
145125901ad01be,0
145015902ad12be,0
45005922ad13be,1
2245135901ad00be,2
345135911ad00be,1
2445015901ad00be,2
255015911ad00be,2
126015902ad00be,0
26005902ad12be,0
26025900ad13be,1
1226035901ad00be,0
26125903ad11be,2
26125903ad12be,1
2226035902ad10be,2
236035902ad11be,1
1236135902ad01be,1
2236035912ad01be,2
1336035912ad01be,0
36245902ad21be,1
3436125901ad00be,0
1036045932ad11be,1
1436325911ad01be,2
1436325912ad01be,0
1036145933ad11be,2
1136145904ad02be,1
2136155902ad00be,2
2136016902ad20be,1
3236026900ad01be,1
3336016900ad20be,1
3336216910ad00be,2
346216911ad00be,2
346216902ad10be,2
2346216902ad01be,1
3346016902ad11be,2
1446016902ad02be,2
156116902ad02be,1
1256036900ad10be,0
56006912ad23be,1
1256236902ad00be,0
56126913ad22be,1
2256236912ad00be,2
356236912ad01be,0
1056046922ad11be,1
1456226911ad01be,2
1456036912ad01be,1
2456136902ad01be,0
456136922ad11be,2
456136913ad02be,1
2456046902ad10be,1
2556126900ad01be,2
266126902ad01be,2
127126902ad01be,1
1127036911ad00be,1
2127036921ad00be,1
3127136901ad00be,0
27216933ad11be,1
2127336911ad01be,1
2127336912ad10be,0
1027216933ad22be,2
127216914ad03be,1
2227146903ad20be,2
237146903ad12be,1
2237046913ad02be,1
2237146913ad02be,2
337146913ad12be,1
2337146913ad02be,0
337146923ad22be,2
1047146923ad03be,2
1147146923ad03be,2
247146923ad13be,0
147126924ad14be,0
147116922ad15be,2
1147026903ad15be,1
2147126903ad05be,0
1147026923ad15be,2
247126923ad15be,0
1047136923ad15be,2
1147136923ad15be,3
2471136923ad15be,1
2471146925ad11be,1
2571156921ad11be,2
2571156921ad22be,2
2571156921ad13be,0
2271166921ad13be,2
1371017921ad13be,0
1001138922ad13be,0
1001238922ad13be,2
2238913ad13be,3
2010238913ad13be,3
2101238913ad13be,3
2201238913ad13be,3
3110238913ad13be,3
3201238913ad13be,0
1001328923ad24be,3
2100328923ad24be,2
1021328923ad24be,2
1121328923ad24be,2
1221328923ad24be,0
1021138933ad34be,2
121138914ad34be,3
1211138914ad34be,3
1221138914ad34be,0
1021128923ad35be,0
1021228923ad35be,2
121138923ad35be,3
1211138923ad35be,2
1122138923ad35be,3
2301138923ad35be,0
2101138924ad35be,2
122138924ad35be,3
1320138924ad35be,0
120248924ad35be,2
1012248924ad35be,3
2210248924ad35be,3
3101248924ad35be,3
3202248924ad35be,0
1002328935ad35be,3
1210328935ad35be,2
1121328935ad35be,0
1021118932ad46be,2
121128932ad46be,3
1211128932ad46be,2
1122128932ad46be,3
2310128932ad46be,0
2110138933ad46be,2
1022138904ad46be,0
22138924ad46be,2
2003138924ad46be,3
2310138924ad46be,0
2110148924ad46be,2
1022148924ad46be,3
1320148924ad46be,0
21238925ad46be,3
2110238925ad46be,3
2201238925ad46be,0
1201238935ad46be,2
1121238935ad46be,3
2211238935ad46be,0
1211338935ad46be,1
1211438945ad16be,2
1122438945ad16be,2
123438945ad16be,0
1123038955ad16be,0
1123138955ad16be,2
1223138906ad16be,0
1023028913ad27be,2
2123028913ad27be,0
1123228913ad27be,2
223138913ad27be,2
133138913ad27be,2
114138913ad27be,3
2401138913ad27be,0
11248924ad27be,3
2010248924ad27be,2
1021248924ad27be,2
1121248924ad27be,2
1221248924ad27be,0
121128925ad37be,3
1211128925ad37be,0
111238925ad37be,2
112238925ad37be,1
3112338905ad27be,2
1322048905ad27be,0
1322048915ad27be,0
322248925ad27be,0
322148925ad37be,2
1033148925ad37be,3
1410148925ad37be,0
110258925ad37be,2
12258925ad37be,3
1210258925ad37be,0
1010128936ad37be,3
2001128936ad37be,3
2101128936ad37be,2
122128936ad37be,0
2122028916ad47be,2
1213028916ad47be,0
13138926ad47be,3
1301138926ad47be,0
1001248926ad47be,3
2100248926ad47be,0
101248936ad47be,3
2100248936ad47be,0
101348936ad47be,2
102348936ad47be,3
1201348936ad47be,2
2121348936ad47be,0
1121248946ad47be,2
2221248946ad47be,1
3221548916ad07be,2
1331548916ad07be,0
2331148956ad17be,3
2411148956ad17be,0
2211158956ad17be,2
132158956ad17be,1
1132558916ad17be,1
1132558926ad17be,2
1232068926ad17be,1
1232278917ad01be,1
1232288911ad01be,1
1232288912ad10be,2
1232129912ad01be,0
1032029913ad21be,3
13212a0013ad21be,2
1321012a13ad21be,3
132112a113ad21be,0
310122223bd21be,2
1031012323bd21be,0
11133132d31ce,0
1010133232d31ce,0
12233232d31ce,2
110034232d31ce,1
23113134002d10ce,1
23113134112d00ce,1
23113234102d10ce,1
23113234202d10ce,0
20113134232d12ce,2
1223134232d12ce,1
32222334122d01ce,0
12223334222d11ce,2
1231344023d02ce,1
11230344133d00ce,2
2230135014d00ce,0
230035124d02ce,0
231035004d13ce,0
1230035004d23ce,1
21230335104d00ce,0
232035214d13ce,2
1230235214d13ce,1
21231235114d03ce,1
21232235114d03ce,2
21230335024d13ce,0
1232335224d13ce,1
31231335124d03ce,1
31232335024d13ce,1
31232335124d13ce,0
11233335224d23ce,0
11231335324d33ce,1
21234335124d03ce,2
21230445124d13ce,2
21231055124d13ce,0
10232155124d23ce,2
11230216124d23ce,2
12230216124d23ce,2
11330216124d23ce,2
1240216124d23ce,1
11242316034d10ce,2
12242316034d01ce,0
2240216144d21ce,2
341216015d21ce,1
12342216015d00ce,1
13342116005d01ce,2
1440226105d01ce,2
150036015d21ce,1
22150136005d00ce,0
1150036025d21ce,0
1150136025d21ce,2
251136025d21ce,0
1250136125d21ce,1
12252236015d02ce,0
10250336115d22ce,2
1251046025d03ce,0
2250146025d13ce,1
12250146125d03ce,0
12250146025d23ce,1
12252146225d03ce,1
12253146025d13ce,0
12251146325d13ce,0
12252146325d13ce,2
11352146325d13ce,0
11352246325d13ce,2
12350346325d13ce,1
12353346125d13ce,2
12351446125d13ce,0
12350446225d23ce,1
12353446125d03ce,2
12350356125d13ce,0
2150336126d23ce,2
12150046126d23ce,0
151046236d23ce,3
15101460236d23ce,0
511247d34ce,0
1000011257d35ce,2
1010002257d35ce,2
120002257d35ce,3
12002010257d35ce,3
12012100257d35ce,3
12102110257d35ce,2
21210022257d35ce,2
21210203257d35ce,0
110123327d36ce,2
120123327d36ce,0
1120123027d46ce,0
20120223027d46ce,0
1120023237d46ce,3
22022300237d46ce,0
10002202347d46ce,3
10003210347d46ce,2
11321347d46ce,0
11322347d46ce,2
10010133347d46ce,0
111133347d46ce,3
20002401347d46ce,0
1003001357d46ce,0
10101457d46ce,3
10012000457d46ce,3
21002000457d46ce,2
210102457d46ce,2
10210012457d46ce,2
11210012457d46ce,1
11215512167d00ce,0
1211112557d16ce,0
2211212557d16ce,1
13215512167d01ce,2
13211612167d01ce,0
10210312177d21ce,2
1210312118d21ce,0
1210112138d22ce,0
1210212138d22ce,2
1210212138d13ce,0
10210112028d24ce,0
211112128d24ce,0
211112228d24ce,2
210122138d24ce,0
1010132138d24ce,3
21001320138d24ce,2
10210132138d24ce,3
12111320138d24ce,3
12201321138d24ce,2
1131321138d24ce,3
23201321138d24ce,0
12331248d24ce,3
10012410248d24ce,0
101011248d35ce,3
10102100248d35ce,3
21002100248d35ce,2
211021248d35ce,3
21201210248d35ce,2
12120121248d35ce,3
12121211248d35ce,2
12122122248d35ce,0
12101123348d35ce,3
12112230348d35ce,2
1221033348d35ce,3
13001401348d35ce,0
10000301258d45ce,0
101001238d46ce,3
10002100238d46ce,2
1010021238d46ce,0
10000122238d46ce,2
11013238d46ce,3
10002301238d46ce,3
10012310238d46ce,3
20002311238d46ce,3
20102320238d46ce,0
1102020348d46ce,3
20003001348d46ce,3
20003110348d46ce,3
20013200348d46ce,3
21203200348d46ce,2
12120032348d46ce,3
12123201348d46ce,3
12123211348d46ce,2
12121322348d46ce,0
2112323348d46ce,2
10222323348d46ce,3
13102323348d46ce,0
11102423348d46ce,0
12102123358d46ce,2
11212123358d46ce,3
22112123358d46ce,1
32113123458d16ce,3
32213123458d16ce,0
2114133458d16ce,0
2111133558d16ce,1
12115133158d16ce,2
1221514158d16ce,2
1131514158d16ce,3
23201514158d16ce,0
212314168d26ce,3
21012314168d26ce,2
1222314168d26ce,0
10222114138d27ce,2
1130224138d27ce,1
11132224038d17ce,1
11132224138d17ce,1
11132224238d27ce,0
11131224238d37ce,0
11132224238d37ce,2
1231234238d37ce,1
11232234338d17ce,2
2231334048d17ce,1
22232334048d07ce,0
2231334048d37ce,0
2232334148d37ce,3
33102440148d37ce,0
30102341158d37ce,3
31012341158d37ce,2
1322341158d37ce,3
13212341158d37ce,0
11202442158d37ce,2
2220252158d37ce,0
201353158d37ce,0
210353258d37ce,3
21203530258d37ce,0
20213130268d37ce,3
31003131268d37ce,0
1004231268d37ce,2
1014231268d37ce,0
11004232268d37ce,3
